Flight ID,Flight Number,Date,Route ID,Origin,Destination,Aircraft Type,Scheduled Departure,Actual Departure,Scheduled Arrival,Actual Arrival,Departure Delay Minutes,Flight Status,Passengers,Capacity,Load Factor,Day of Week,Month,Departure Hour,Peak Period,On-Time Flag,Route,Origin City,Origin Region,Destination City,Destination Region,Origin Airport Name,Origin Country,Destination Airport Name,Destination Country,Aircraft Name,Aircraft Age,Aircraft Category,Year,Month Number,Month Name,Year Month,Quarter,Day,Day of Week Number,Weekend Flag,Operated Flag,Cancelled Flag,On Time Flight Flag
FLT-20260316-066,AI0012,2026-03-16,1,DEL,BOM,A320neo,2026-03-16 09:35:00,2026-03-16 09:32:00,2026-03-16 11:53:00,2026-03-16 12:09:00,0.0,Operated,169,186,0.9086,Monday,2026-03,9,Peak,1.0,DEL-BOM,Delhi,North,Mumbai,West,Indira Gandhi International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-067,AI0073,2026-03-16,7,DEL,GOI,B737-800,2026-03-16 20:15:00,2026-03-16 20:37:00,2026-03-16 22:24:00,2026-03-16 22:44:00,22.0,Operated,112,174,0.6437,Monday,2026-03,20,Peak,0.0,DEL-GOI,Delhi,North,Goa,West,Indira Gandhi International,India,Manohar International,India,Boeing 737-800,10,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-068,AI0204,2026-03-16,20,BLR,MAA,ATR72-600,2026-03-16 23:20:00,2026-03-16 23:29:00,2026-03-17 02:07:00,2026-03-17 02:15:00,9.0,Operated,63,72,0.875,Monday,2026-03,23,Off-Peak,1.0,BLR-MAA,Bengaluru,South,Chennai,South,Kempegowda International,India,Chennai International,India,ATR 72-600,6,Regional,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-069,AI0095,2026-03-16,9,DEL,AMD,A320neo,2026-03-16 08:40:00,2026-03-16 08:51:00,2026-03-16 11:28:00,2026-03-16 11:37:00,11.0,Operated,149,186,0.8011,Monday,2026-03,8,Peak,1.0,DEL-AMD,Delhi,North,Ahmedabad,West,Indira Gandhi International,India,Sardar Vallabhbhai Patel International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-070,AI0246,2026-03-16,24,BLR,PNQ,A320neo,2026-03-16 06:45:00,2026-03-16 07:13:00,2026-03-16 09:00:00,2026-03-16 09:30:00,28.0,Operated,128,186,0.6882,Monday,2026-03,6,Off-Peak,0.0,BLR-PNQ,Bengaluru,South,Pune,West,Kempegowda International,India,Pune International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-071,AI0167,2026-03-16,16,BOM,GOI,ATR72-600,2026-03-16 14:30:00,2026-03-16 14:40:00,2026-03-16 17:07:00,2026-03-16 17:21:00,10.0,Operated,53,72,0.7361,Monday,2026-03,14,Off-Peak,1.0,BOM-GOI,Mumbai,West,Goa,West,Chhatrapati Shivaji Maharaj International,India,Manohar International,India,ATR 72-600,6,Regional,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-072,AI0388,2026-03-16,38,CCU,BBS,ATR72-600,2026-03-16 10:45:00,2026-03-16 10:47:00,2026-03-16 13:24:00,2026-03-16 13:24:00,2.0,Operated,61,72,0.8472,Monday,2026-03,10,Peak,1.0,CCU-BBS,Kolkata,East,Bhubaneswar,East,Netaji Subhas Chandra Bose International,India,Biju Patnaik International,India,ATR 72-600,6,Regional,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-073,AI0131,2026-03-16,13,BOM,HYD,A320neo,2026-03-16 16:45:00,,2026-03-16 19:40:00,,,Cancelled,0,186,0.0,Monday,2026-03,16,Off-Peak,,BOM-HYD,Mumbai,West,Hyderabad,South,Chhatrapati Shivaji Maharaj International,India,Rajiv Gandhi International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,0,1,0
FLT-20260316-074,AI0232,2026-03-16,23,BLR,GOI,A320neo,2026-03-16 10:40:00,2026-03-16 10:44:00,2026-03-16 12:22:00,2026-03-16 12:43:00,4.0,Operated,135,186,0.7258,Monday,2026-03,10,Peak,1.0,BLR-GOI,Bengaluru,South,Goa,West,Kempegowda International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-075,AI0363,2026-03-16,36,HYD,BOM,A320neo,2026-03-16 08:15:00,2026-03-16 08:38:00,2026-03-16 10:16:00,2026-03-16 10:41:00,23.0,Operated,145,186,0.7796,Monday,2026-03,8,Peak,0.0,HYD-BOM,Hyderabad,South,Mumbai,West,Rajiv Gandhi International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-076,AI0454,2026-03-16,45,PNQ,GOI,B737 MAX 8,2026-03-16 12:20:00,2026-03-16 12:37:00,2026-03-16 15:27:00,2026-03-16 15:51:00,17.0,Operated,143,189,0.7566,Monday,2026-03,12,Off-Peak,0.0,PNQ-GOI,Pune,West,Goa,West,Pune International,India,Manohar International,India,Boeing 737 MAX 8,3,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-077,AI0155,2026-03-16,15,BOM,COK,E190-E2,2026-03-16 18:10:00,2026-03-16 18:34:00,2026-03-16 21:16:00,2026-03-16 21:45:00,24.0,Operated,97,114,0.8509,Monday,2026-03,18,Peak,0.0,BOM-COK,Mumbai,West,Kochi,South,Chhatrapati Shivaji Maharaj International,India,Cochin International,India,Embraer E190-E2,2,Regional,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-078,AI0386,2026-03-16,38,CCU,BBS,ATR72-600,2026-03-16 12:50:00,2026-03-16 13:07:00,2026-03-16 16:19:00,2026-03-16 16:28:00,17.0,Operated,62,72,0.8611,Monday,2026-03,12,Off-Peak,0.0,CCU-BBS,Kolkata,East,Bhubaneswar,East,Netaji Subhas Chandra Bose International,India,Biju Patnaik International,India,ATR 72-600,6,Regional,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-079,AI0407,2026-03-16,40,CCU,BOM,B737-800,2026-03-16 20:25:00,,2026-03-16 23:44:00,,,Cancelled,0,174,0.0,Monday,2026-03,20,Peak,,CCU-BOM,Kolkata,East,Mumbai,West,Netaji Subhas Chandra Bose International,India,Chhatrapati Shivaji Maharaj International,India,Boeing 737-800,10,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,0,1,0
FLT-20260316-080,AI0348,2026-03-16,34,HYD,GOI,A320-200,2026-03-16 13:40:00,2026-03-16 13:52:00,2026-03-16 17:03:00,2026-03-16 17:22:00,12.0,Operated,136,180,0.7556,Monday,2026-03,13,Off-Peak,1.0,HYD-GOI,Hyderabad,South,Goa,West,Rajiv Gandhi International,India,Manohar International,India,Airbus A320-200,8,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-081,AI0391,2026-03-16,39,CCU,DEL,A320neo,2026-03-16 08:45:00,2026-03-16 09:05:00,2026-03-16 10:33:00,2026-03-16 10:52:00,20.0,Operated,141,186,0.7581,Monday,2026-03,8,Peak,0.0,CCU-DEL,Kolkata,East,Delhi,North,Netaji Subhas Chandra Bose International,India,Indira Gandhi International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-082,AI0012,2026-03-16,1,DEL,BOM,ATR72-600,2026-03-16 06:55:00,2026-03-16 07:23:00,2026-03-16 08:47:00,2026-03-16 09:06:00,28.0,Operated,50,72,0.6944,Monday,2026-03,6,Off-Peak,0.0,DEL-BOM,Delhi,North,Mumbai,West,Indira Gandhi International,India,Chhatrapati Shivaji Maharaj International,India,ATR 72-600,6,Regional,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-083,AI0113,2026-03-16,11,BOM,BLR,A320neo,2026-03-16 22:20:00,2026-03-16 22:46:00,2026-03-17 01:28:00,2026-03-17 01:54:00,26.0,Operated,146,186,0.7849,Monday,2026-03,22,Off-Peak,0.0,BOM-BLR,Mumbai,West,Bengaluru,South,Chhatrapati Shivaji Maharaj International,India,Kempegowda International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-084,AI0244,2026-03-16,24,BLR,PNQ,A320neo,2026-03-16 16:30:00,2026-03-16 16:43:00,2026-03-16 18:11:00,2026-03-16 18:11:00,13.0,Operated,125,186,0.672,Monday,2026-03,16,Off-Peak,1.0,BLR-PNQ,Bengaluru,South,Pune,West,Kempegowda International,India,Pune International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-085,AI0065,2026-03-16,6,DEL,COK,ATR72-600,2026-03-16 08:40:00,2026-03-16 09:03:00,2026-03-16 10:42:00,2026-03-16 11:15:00,23.0,Operated,51,72,0.7083,Monday,2026-03,8,Peak,0.0,DEL-COK,Delhi,North,Kochi,South,Indira Gandhi International,India,Cochin International,India,ATR 72-600,6,Regional,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-086,AI0246,2026-03-16,24,BLR,PNQ,A321neo,2026-03-16 15:55:00,2026-03-16 16:11:00,2026-03-16 17:44:00,2026-03-16 18:03:00,16.0,Operated,167,220,0.7591,Monday,2026-03,15,Off-Peak,0.0,BLR-PNQ,Bengaluru,South,Pune,West,Kempegowda International,India,Pune International,India,Airbus A321neo,4,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-087,AI0057,2026-03-16,5,DEL,CCU,A320neo,2026-03-16 16:25:00,2026-03-16 16:37:00,2026-03-16 18:48:00,2026-03-16 19:11:00,12.0,Operated,172,186,0.9247,Monday,2026-03,16,Off-Peak,1.0,DEL-CCU,Delhi,North,Kolkata,East,Indira Gandhi International,India,Netaji Subhas Chandra Bose International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-088,AI0418,2026-03-16,41,COK,TRV,A320-200,2026-03-16 14:45:00,2026-03-16 14:53:00,2026-03-16 16:33:00,2026-03-16 16:39:00,8.0,Operated,175,180,0.9722,Monday,2026-03,14,Off-Peak,1.0,COK-TRV,Kochi,South,Thiruvananthapuram,South,Cochin International,India,Trivandrum International,India,Airbus A320-200,8,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-089,AI0111,2026-03-16,11,BOM,BLR,A320neo,2026-03-16 09:50:00,2026-03-16 10:07:00,2026-03-16 13:18:00,2026-03-16 13:34:00,17.0,Operated,182,186,0.9785,Monday,2026-03,9,Peak,0.0,BOM-BLR,Mumbai,West,Bengaluru,South,Chhatrapati Shivaji Maharaj International,India,Kempegowda International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-090,AI0382,2026-03-16,38,CCU,BBS,A321neo,2026-03-16 05:50:00,2026-03-16 06:13:00,2026-03-16 08:55:00,2026-03-16 09:19:00,23.0,Operated,153,220,0.6955,Monday,2026-03,5,Off-Peak,0.0,CCU-BBS,Kolkata,East,Bhubaneswar,East,Netaji Subhas Chandra Bose International,India,Biju Patnaik International,India,Airbus A321neo,4,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-091,AI0343,2026-03-16,34,HYD,GOI,B737 MAX 8,2026-03-16 20:15:00,2026-03-16 20:35:00,2026-03-16 22:38:00,2026-03-16 22:49:00,20.0,Operated,130,189,0.6878,Monday,2026-03,20,Peak,0.0,HYD-GOI,Hyderabad,South,Goa,West,Rajiv Gandhi International,India,Manohar International,India,Boeing 737 MAX 8,3,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-092,AI0314,2026-03-16,31,MAA,BOM,ATR72-600,2026-03-16 08:30:00,2026-03-16 09:05:00,2026-03-16 11:20:00,2026-03-16 12:07:00,35.0,Operated,57,72,0.7917,Monday,2026-03,8,Peak,0.0,MAA-BOM,Chennai,South,Mumbai,West,Chennai International,India,Chhatrapati Shivaji Maharaj International,India,ATR 72-600,6,Regional,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-093,AI0505,2026-03-16,50,DEL,IXC,B737-800,2026-03-16 11:35:00,2026-03-16 11:55:00,2026-03-16 14:10:00,2026-03-16 14:36:00,20.0,Operated,124,174,0.7126,Monday,2026-03,11,Off-Peak,0.0,DEL-IXC,Delhi,North,Chandigarh,North,Indira Gandhi International,India,Chandigarh International,India,Boeing 737-800,10,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-094,AI0496,2026-03-16,49,DEL,VNS,B737 MAX 8,2026-03-16 20:00:00,2026-03-16 20:18:00,2026-03-16 23:38:00,2026-03-16 23:38:00,18.0,Operated,170,189,0.8995,Monday,2026-03,20,Peak,0.0,DEL-VNS,Delhi,North,Varanasi,North,Indira Gandhi International,India,Lal Bahadur Shastri International,India,Boeing 737 MAX 8,3,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-095,AI0387,2026-03-16,38,CCU,BBS,A320neo,2026-03-16 16:30:00,2026-03-16 16:34:00,2026-03-16 19:35:00,2026-03-16 19:45:00,4.0,Operated,149,186,0.8011,Monday,2026-03,16,Off-Peak,1.0,CCU-BBS,Kolkata,East,Bhubaneswar,East,Netaji Subhas Chandra Bose International,India,Biju Patnaik International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-096,AI0128,2026-03-16,12,BOM,MAA,ATR72-600,2026-03-16 20:45:00,2026-03-16 20:55:00,2026-03-16 23:14:00,2026-03-16 23:34:00,10.0,Operated,47,72,0.6528,Monday,2026-03,20,Peak,1.0,BOM-MAA,Mumbai,West,Chennai,South,Chhatrapati Shivaji Maharaj International,India,Chennai International,India,ATR 72-600,6,Regional,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-097,AI0221,2026-03-16,22,BLR,COK,A321neo,2026-03-16 18:40:00,2026-03-16 19:00:00,2026-03-16 21:58:00,2026-03-16 22:16:00,20.0,Operated,158,220,0.7182,Monday,2026-03,18,Peak,0.0,BLR-COK,Bengaluru,South,Kochi,South,Kempegowda International,India,Cochin International,India,Airbus A321neo,4,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-098,AI0342,2026-03-16,34,HYD,GOI,A321neo,2026-03-16 23:00:00,2026-03-16 23:16:00,2026-03-17 02:26:00,2026-03-17 02:43:00,16.0,Operated,166,220,0.7545,Monday,2026-03,23,Off-Peak,0.0,HYD-GOI,Hyderabad,South,Goa,West,Rajiv Gandhi International,India,Manohar International,India,Airbus A321neo,4,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-099,AI0453,2026-03-16,45,PNQ,GOI,A320-200,2026-03-16 23:05:00,2026-03-16 23:27:00,2026-03-17 01:30:00,2026-03-17 01:43:00,22.0,Operated,133,180,0.7389,Monday,2026-03,23,Off-Peak,0.0,PNQ-GOI,Pune,West,Goa,West,Pune International,India,Manohar International,India,Airbus A320-200,8,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260316-100,AI0414,2026-03-16,41,COK,TRV,E190-E2,2026-03-16 10:35:00,2026-03-16 10:42:00,2026-03-16 12:47:00,2026-03-16 12:47:00,7.0,Operated,78,114,0.6842,Monday,2026-03,10,Peak,1.0,COK-TRV,Kochi,South,Thiruvananthapuram,South,Cochin International,India,Trivandrum International,India,Embraer E190-E2,2,Regional,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,1
FLT-20260316-101,AI0245,2026-03-16,24,BLR,PNQ,B737-800,2026-03-16 19:00:00,2026-03-16 20:00:00,2026-03-16 22:19:00,2026-03-16 23:28:00,60.0,Operated,132,174,0.7586,Monday,2026-03,19,Peak,0.0,BLR-PNQ,Bengaluru,South,Pune,West,Kempegowda International,India,Pune International,India,Boeing 737-800,10,Narrow-body,2026,3,March,2026-03,Q1,16,1,Weekday,1,0,0
FLT-20260317-001,AI0481,2026-03-17,48,DEL,LKO,A320neo,2026-03-17 12:45:00,2026-03-17 13:04:00,2026-03-17 15:00:00,2026-03-17 15:20:00,19.0,Operated,160,186,0.8602,Tuesday,2026-03,12,Off-Peak,0.0,DEL-LKO,Delhi,North,Lucknow,North,Indira Gandhi International,India,Chaudhary Charan Singh International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,0
FLT-20260317-002,AI0152,2026-03-17,15,BOM,COK,A320neo,2026-03-17 21:40:00,2026-03-17 21:40:00,2026-03-18 00:35:00,2026-03-18 00:35:00,0.0,Operated,152,186,0.8172,Tuesday,2026-03,21,Peak,1.0,BOM-COK,Mumbai,West,Kochi,South,Chhatrapati Shivaji Maharaj International,India,Cochin International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-003,AI0153,2026-03-17,15,BOM,COK,B737-800,2026-03-17 13:30:00,2026-03-17 13:40:00,2026-03-17 15:51:00,2026-03-17 16:11:00,10.0,Operated,133,174,0.7644,Tuesday,2026-03,13,Off-Peak,1.0,BOM-COK,Mumbai,West,Kochi,South,Chhatrapati Shivaji Maharaj International,India,Cochin International,India,Boeing 737-800,10,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-004,AI0014,2026-03-17,1,DEL,BOM,ATR72-600,2026-03-17 07:45:00,2026-03-17 07:58:00,2026-03-17 09:14:00,2026-03-17 09:35:00,13.0,Operated,55,72,0.7639,Tuesday,2026-03,7,Peak,1.0,DEL-BOM,Delhi,North,Mumbai,West,Indira Gandhi International,India,Chhatrapati Shivaji Maharaj International,India,ATR 72-600,6,Regional,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-005,AI0465,2026-03-17,46,PNQ,AMD,ATR72-600,2026-03-17 07:50:00,2026-03-17 08:06:00,2026-03-17 09:55:00,2026-03-17 10:06:00,16.0,Operated,45,72,0.625,Tuesday,2026-03,7,Peak,0.0,PNQ-AMD,Pune,West,Ahmedabad,West,Pune International,India,Sardar Vallabhbhai Patel International,India,ATR 72-600,6,Regional,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,0
FLT-20260317-006,AI0076,2026-03-17,7,DEL,GOI,A320neo,2026-03-17 22:25:00,2026-03-17 22:42:00,2026-03-18 01:40:00,2026-03-18 02:00:00,17.0,Operated,145,186,0.7796,Tuesday,2026-03,22,Off-Peak,0.0,DEL-GOI,Delhi,North,Goa,West,Indira Gandhi International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,0
FLT-20260317-007,AI0417,2026-03-17,41,COK,TRV,B737 MAX 8,2026-03-17 17:00:00,2026-03-17 17:46:00,2026-03-17 19:48:00,2026-03-17 20:35:00,46.0,Operated,129,189,0.6825,Tuesday,2026-03,17,Peak,0.0,COK-TRV,Kochi,South,Thiruvananthapuram,South,Cochin International,India,Trivandrum International,India,Boeing 737 MAX 8,3,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,0
FLT-20260317-008,AI0058,2026-03-17,5,DEL,CCU,B737-800,2026-03-17 11:50:00,2026-03-17 12:01:00,2026-03-17 14:11:00,2026-03-17 14:23:00,11.0,Operated,108,174,0.6207,Tuesday,2026-03,11,Off-Peak,1.0,DEL-CCU,Delhi,North,Kolkata,East,Indira Gandhi International,India,Netaji Subhas Chandra Bose International,India,Boeing 737-800,10,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-009,AI0211,2026-03-17,21,BLR,HYD,E190-E2,2026-03-17 15:25:00,2026-03-17 15:31:00,2026-03-17 17:03:00,2026-03-17 17:09:00,6.0,Operated,97,114,0.8509,Tuesday,2026-03,15,Off-Peak,1.0,BLR-HYD,Bengaluru,South,Hyderabad,South,Kempegowda International,India,Rajiv Gandhi International,India,Embraer E190-E2,2,Regional,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-010,AI0422,2026-03-17,42,COK,GOI,ATR72-600,2026-03-17 10:35:00,2026-03-17 10:53:00,2026-03-17 12:58:00,2026-03-17 13:28:00,18.0,Operated,51,72,0.7083,Tuesday,2026-03,10,Peak,0.0,COK-GOI,Kochi,South,Goa,West,Cochin International,India,Manohar International,India,ATR 72-600,6,Regional,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,0
FLT-20260317-011,AI0103,2026-03-17,10,DEL,JAI,B737 MAX 8,2026-03-17 17:25:00,2026-03-17 17:45:00,2026-03-17 20:55:00,2026-03-17 21:24:00,20.0,Operated,122,189,0.6455,Tuesday,2026-03,17,Peak,0.0,DEL-JAI,Delhi,North,Jaipur,North,Indira Gandhi International,India,Jaipur International,India,Boeing 737 MAX 8,3,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,0
FLT-20260317-012,AI0054,2026-03-17,5,DEL,CCU,A320-200,2026-03-17 11:45:00,2026-03-17 11:54:00,2026-03-17 15:11:00,2026-03-17 15:20:00,9.0,Operated,119,180,0.6611,Tuesday,2026-03,11,Off-Peak,1.0,DEL-CCU,Delhi,North,Kolkata,East,Indira Gandhi International,India,Netaji Subhas Chandra Bose International,India,Airbus A320-200,8,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-013,AI0355,2026-03-17,35,HYD,DEL,B737-800,2026-03-17 16:40:00,2026-03-17 16:47:00,2026-03-17 19:50:00,2026-03-17 19:58:00,7.0,Operated,115,174,0.6609,Tuesday,2026-03,16,Off-Peak,1.0,HYD-DEL,Hyderabad,South,Delhi,North,Rajiv Gandhi International,India,Indira Gandhi International,India,Boeing 737-800,10,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-014,AI0266,2026-03-17,26,BLR,DEL,A330-300,2026-03-17 09:55:00,2026-03-17 10:14:00,2026-03-17 13:35:00,2026-03-17 13:48:00,19.0,Operated,156,300,0.52,Tuesday,2026-03,9,Peak,0.0,BLR-DEL,Bengaluru,South,Delhi,North,Kempegowda International,India,Indira Gandhi International,India,Airbus A330-300,12,Wide-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,0
FLT-20260317-015,AI0187,2026-03-17,18,BOM,AMD,B737-800,2026-03-17 16:55:00,2026-03-17 17:34:00,2026-03-17 19:02:00,2026-03-17 19:46:00,39.0,Operated,129,174,0.7414,Tuesday,2026-03,16,Off-Peak,0.0,BOM-AMD,Mumbai,West,Ahmedabad,West,Chhatrapati Shivaji Maharaj International,India,Sardar Vallabhbhai Patel International,India,Boeing 737-800,10,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,0
FLT-20260317-016,AI0448,2026-03-17,44,COK,MAA,A321neo,2026-03-17 08:10:00,2026-03-17 08:14:00,2026-03-17 10:31:00,2026-03-17 10:32:00,4.0,Operated,181,220,0.8227,Tuesday,2026-03,8,Peak,1.0,COK-MAA,Kochi,South,Chennai,South,Cochin International,India,Chennai International,India,Airbus A321neo,4,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-017,AI0531,2026-03-17,53,MAA,IXM,B737-800,2026-03-17 22:45:00,2026-03-17 22:58:00,2026-03-18 02:09:00,2026-03-18 02:24:00,13.0,Operated,139,174,0.7989,Tuesday,2026-03,22,Off-Peak,1.0,MAA-IXM,Chennai,South,Madurai,South,Chennai International,India,Madurai International,India,Boeing 737-800,10,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-018,AI0182,2026-03-17,18,BOM,AMD,A320-200,2026-03-17 10:25:00,2026-03-17 10:33:00,2026-03-17 13:07:00,2026-03-17 13:20:00,8.0,Operated,131,180,0.7278,Tuesday,2026-03,10,Peak,1.0,BOM-AMD,Mumbai,West,Ahmedabad,West,Chhatrapati Shivaji Maharaj International,India,Sardar Vallabhbhai Patel International,India,Airbus A320-200,8,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-019,AI0033,2026-03-17,3,DEL,MAA,B737-800,2026-03-17 08:05:00,2026-03-17 08:18:00,2026-03-17 11:20:00,2026-03-17 11:35:00,13.0,Operated,121,174,0.6954,Tuesday,2026-03,8,Peak,1.0,DEL-MAA,Delhi,North,Chennai,South,Indira Gandhi International,India,Chennai International,India,Boeing 737-800,10,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-020,AI0124,2026-03-17,12,BOM,MAA,B737 MAX 8,2026-03-17 21:30:00,2026-03-17 21:38:00,2026-03-18 00:42:00,2026-03-18 00:55:00,8.0,Operated,132,189,0.6984,Tuesday,2026-03,21,Peak,1.0,BOM-MAA,Mumbai,West,Chennai,South,Chhatrapati Shivaji Maharaj International,India,Chennai International,India,Boeing 737 MAX 8,3,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-021,AI0115,2026-03-17,11,BOM,BLR,A320neo,2026-03-17 16:55:00,2026-03-17 17:12:00,2026-03-17 18:55:00,2026-03-17 19:24:00,17.0,Operated,139,186,0.7473,Tuesday,2026-03,16,Off-Peak,0.0,BOM-BLR,Mumbai,West,Bengaluru,South,Chhatrapati Shivaji Maharaj International,India,Kempegowda International,India,Airbus A320neo,5,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,0
FLT-20260317-022,AI0226,2026-03-17,22,BLR,COK,B737 MAX 8,2026-03-17 13:00:00,2026-03-17 13:12:00,2026-03-17 16:32:00,2026-03-17 16:50:00,12.0,Operated,135,189,0.7143,Tuesday,2026-03,13,Off-Peak,1.0,BLR-COK,Bengaluru,South,Kochi,South,Kempegowda International,India,Cochin International,India,Boeing 737 MAX 8,3,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
FLT-20260317-023,AI0117,2026-03-17,11,BOM,BLR,A321neo,2026-03-17 16:30:00,2026-03-17 17:10:00,2026-03-17 18:48:00,2026-03-17 19:25:00,40.0,Operated,174,220,0.7909,Tuesday,2026-03,16,Off-Peak,0.0,BOM-BLR,Mumbai,West,Bengaluru,South,Chhatrapati Shivaji Maharaj International,India,Kempegowda International,India,Airbus A321neo,4,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,0
FLT-20260317-024,AI0468,2026-03-17,46,PNQ,AMD,A320-200,2026-03-17 17:05:00,2026-03-17 17:11:00,2026-03-17 19:42:00,2026-03-17 19:49:00,6.0,Operated,153,180,0.85,Tuesday,2026-03,17,Peak,1.0,PNQ-AMD,Pune,West,Ahmedabad,West,Pune International,India,Sardar Vallabhbhai Patel International,India,Airbus A320-200,8,Narrow-body,2026,3,March,2026-03,Q1,17,2,Weekday,1,0,1
